Player,Lvl,Frn,Pos,%,Age,Durability,Health,Stamina,Control,vLH,vRH,Velocity,Groundball,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,$,team,teamid,xIP,xOBP,xSLG,xWHIP,xSO/BB,xFIP,xWARd,xWARs,xOPS
Derrick Bottenfield,RL,ATL,P,100,23,21,48,81,46,15,12,34,54,52,33,18,30,17,$8K  7650,Atlanta Gold Club,6854,86.49284407713242,0.44312923476273824,0.6453268196673942,2.1261693232964842,0.9409518679980765,7.086051660721366,-0.5892614444204732,-8.113840658051776,1.0884560544301325
Dick Cameron,ML,ATL,P,100,34,74,78,33,78,54,76,68,54,75,48,0,0,0,$1.4M  1390000,Atlanta Gold Club,6854,77.68003545263602,0.3323493619197564,0.4355440012821202,1.4274770629513793,2.152173157778209,4.574199077154925,-0.0748130768095197,0.18997763874234022,0.7678933632018765
Dillon Lamb,AAA,ATL,P,100,28,77,62,49,87,58,53,83,23,82,71,0,0,0,$61K  61000,Atlanta Gold Club,6854,74.84366007060083,0.33882249763003025,0.46474233095328066,1.4694129107734089,2.4864299985325626,4.633594485298117,-0.18828114375292515,0.14783199603494288,0.8035648285833109
Diory Lobaton,LoA,ATL,P,100,23,60,76,29,35,37,31,55,59,53,52,44,0,0,$27K  26250,Atlanta Gold Club,6854,53.247015028854555,0.4194530964888086,0.572091560506552,1.9740183121323955,0.8564440844196126,6.460403003930187,-1.8062479391638582,-4.087925670436701,0.9915446569953605
Earl Price,RL,ATL,P,100,22,31,65,80,61,28,23,21,49,57,57,36,26,0,$8K  7650,Atlanta Gold Club,6854,130.68106132968762,0.4090441119900294,0.5882500805299787,1.9080687859481613,1.372807571822081,6.363096810128799,-0.2588704589887503,-5.41020149390198,0.9972941925200081
Eduardo Benitez,AA,ATL,P,100,23,25,59,69,65,36,46,32,69,63,54,46,30,0,$38K  37500,Atlanta Gold Club,6854,90.1398019330262,0.3789672914523857,0.5216895898918417,1.7152216560685527,1.5983899311242327,5.636127053513263,-0.3065447049916783,-1.9941426915250093,0.9006568813442274
Elian Marmol,RL,ATL,P,100,22,22,74,71,32,25,30,83,60,71,46,40,0,0,$8K  7650,Atlanta Gold Club,6854,63.01597406714275,0.42415563792896416,0.5761733384333934,1.9988574653808504,0.9316058334423185,6.4202912932518,-1.2237186391390806,-8.304759643318228,1.0003289763623575
Eric Rose,AA,ATL,P,100,29,22,31,90,59,39,54,84,73,71,62,40,33,0,$54K  53750,Atlanta Gold Club,6854,113.71254729013172,0.37244666004128346,0.4964411936080956,1.6682998162825413,1.6805879331135039,5.27468912906237,-0.011386144849779805,-1.3101271375648424,0.868887853649379
Erubiel Lee,RL,ATL,P,100,22,20,94,81,50,20,15,26,68,57,47,37,36,12,$8K  7650,Atlanta Gold Club,6854,113.25082589715888,0.4295820948386041,0.613140461600245,2.0334038999405175,1.1507070667919064,6.704649484552456,-0.4953479373326464,-6.4330373161942305,1.0427225564388491
Eswalin Bazardo,LoA,ATL,P,100,19,27,87,52,57,30,39,30,62,59,50,36,23,0,$27K  26250,Atlanta Gold Club,6854,79.7588703871918,0.3956459067194228,0.5488713728318961,1.8237539854428355,1.3346297290169613,6.03392148024317,-0.5967003136856621,-2.717937196635007,0.9445172795513189
Flash Kratz,AA,ATL,P,100,33,30,61,68,66,48,52,42,69,70,59,52,26,0,$54K  53750,Atlanta Gold Club,6854,97.36484340182042,0.36457766710297906,0.48900319682035526,1.6220949969655367,1.8071655718356838,5.262334385420825,-0.15798714258155883,-1.096686289721813,0.8535808639233343
Francisco Hollands,RL,ATL,P,100,23,35,54,67,68,27,23,44,35,59,47,38,22,0,$8K  7650,Atlanta Gold Club,6854,110.47844214177395,0.4045943147192372,0.5917970860091091,1.8852455692680652,1.923392585197945,6.225461223597591,-0.31756480448199637,-4.525282488095947,0.9963914007283463
Fred Levrault,AA,ATL,P,100,28,28,60,74,71,41,50,51,52,62,50,42,52,13,$55K  54500,Atlanta Gold Club,6854,113.69612562383702,0.36881130198092854,0.5144489671515433,1.6533061093042187,1.8029536824042225,5.424404264078081,0.06517848879700379,-0.5421081726532969,0.8832602691324718
Gerald Kelley,LoA,ATL,P,100,23,70,63,39,38,40,39,64,37,72,57,44,0,0,$27K  26250,Atlanta Gold Club,6854,43.99486571079993,0.40051526920629943,0.5389362418355705,1.8552372722796793,1.0229348325187195,6.075789115060362,-1.1140545901138703,-3.5247354137713125,0.93945151104187
Gerald Levis,LoA,ATL,P,100,22,40,73,28,59,39,32,76,24,62,48,20,0,0,$27K  26250,Atlanta Gold Club,6854,48.20032622889384,0.3968858239203631,0.5608740368602452,1.8411602347853173,1.735610404368343,5.98779953713217,-0.6853109909531868,-1.9390761591466013,0.9577598607806083
Glenn Buck,HiA,ATL,P,100,19,25,86,63,42,37,40,76,78,76,60,40,54,45,$27K  26250,Atlanta Gold Club,6854,62.47416885863844,0.39393119475950916,0.5162590635793505,1.8024522421143125,1.2221308898326564,5.692036471777435,-0.6253084338880281,-2.2279147457324537,0.9101902583388597
Harpo Neal,AAA,ATL,P,100,25,32,75,80,66,66,67,84,73,67,49,54,35,0,$59K  59000,Atlanta Gold Club,6854,142.8477408000122,0.34792392346212586,0.45350287728686856,1.5128009681382937,2.107684501870052,4.770778210549115,0.2133401441266388,0.2906087731804937,0.8014268007489944
Harry Nuno,AAA,ATL,P,100,24,65,67,24,39,67,53,63,77,74,71,47,0,0,$55K  54500,Atlanta Gold Club,6854,32.94143692610399,0.37331586956702467,0.46363737032847024,1.6747786894296093,1.137298834335691,5.320551626333769,-0.7636270380745415,-1.9059125848894878,0.8369532398954949
Henderson Epps,LoA,ATL,P,100,24,51,90,5,19,49,40,62,22,68,51,27,0,0,$27K  26250,Atlanta Gold Club,6854,14.73286267333962,0.41192333377932355,0.542197659105614,1.9334482107103454,1.2328410408573183,6.453142276586083,-1.9037716667288829,-4.542402397357013,0.9541209928849376
Henry Bolick,HiA,ATL,P,100,22,30,85,69,71,40,44,74,43,60,60,36,33,16,$27K  26250,Atlanta Gold Club,6854,107.44977486731092,0.3740492606941405,0.5241453279843281,1.686934136462686,1.90531422508187,5.424310307247824,0.0523079151321342,-1.4927858250733395,0.8981945886784686
Henry Franco,AAA,ATL,P,100,30,45,99,16,59,78,74,87,71,91,71,43,0,0,$55K  54500,Atlanta Gold Club,6854,55.19532919277138,0.32702237972966214,0.38463641783644525,1.3833669700651754,2.051055571005389,4.2158873353058,-0.04721560061494483,0.6176442718354155,0.7116587975661074
Herb Battle,AA,ATL,P,100,29,21,97,66,60,43,50,40,61,63,46,35,37,30,$54K  53750,Atlanta Gold Club,6854,80.66461706399973,0.37689765986775886,0.5129458244448244,1.703350678919405,1.4533414183038604,5.607736169022779,-0.36792886585735196,-1.6106304138408245,0.8898434843125833
Howard Putnam,ML,ATL,P,100,33,25,75,76,79,58,73,33,73,71,60,52,58,29,$1.8M  1765000,Atlanta Gold Club,6854,154.75303741014568,0.3284125492964748,0.4284029219167803,1.392078738486102,2.072449306686256,4.541431571557749,0.7867981003537302,1.794968208414349,0.7568154712132551
Hugh Giles,HiA,ATL,P,100,32,33,45,84,64,41,49,77,23,62,61,62,53,0,$55K  54500,Atlanta Gold Club,6854,107.69777828176441,0.3724438771640742,0.5231015781836708,1.6769627931586797,1.9331966001433873,5.511403630950728,-0.16438141218405242,-1.0122243372049031,0.8955454553477449
Ivy Wyatt,ML,ATL,P,100,26,34,37,29,78,88,83,85,82,82,75,41,17,49,$378K  378000,Atlanta Gold Club,6854,68.02478017335687,0.3019125240183014,0.35465068345838896,1.2263264766227036,2.6808831882408106,3.661619677290455,0.5299259834131175,1.5790909012803762,0.6565632074766903
Jason Diaz,AAA,ATL,P,100,24,27,63,80,30,73,55,44,78,78,70,56,59,58,$55K  54500,Atlanta Gold Club,6854,75.98185587584555,0.3729873013388224,0.4571658498457229,1.665459027396131,0.9665064025563183,5.423935992981503,-0.9503385461487811,-1.0823007136960947,0.8301531511845452
Jerome Murphy,LoA,ATL,P,100,23,38,69,22,61,32,30,59,37,71,47,37,28,0,$27K  26250,Atlanta Gold Club,6854,32.870681658569445,0.39434986877611417,0.5544697610441838,1.8221767723031794,1.8476022653287745,5.9253992565556555,-0.42984429765562193,-2.4759207988216123,0.948819629820298
Jerrod Ohlendorf,LoA,ATL,P,100,22,30,95,91,24,27,31,42,30,69,50,24,0,0,$27K  26250,Atlanta Gold Club,6854,94.32516905708397,0.4292001040221357,0.5889140705362885,2.033974515329672,0.7823916085644446,6.857796997961497,-1.44953051706545,-8.841069662399168,1.0181141745584243
Jesse Sweeney,LoA,ATL,P,100,20,26,64,84,63,43,32,38,38,72,71,53,46,0,$27K  26250,Atlanta Gold Club,6854,112.58935524403469,0.3834983719432835,0.53502073659126,1.743082311143223,1.7382535899034877,5.74630063101773,-0.19250546752884426,-1.7805346019804433,0.9185191085345435
Jesus Tabata,AA,ATL,P,100,31,19,82,69,67,41,47,75,68,64,53,42,39,32,$54K  53750,Atlanta Gold Club,6854,84.59660952235757,0.37350709933074666,0.5101621507933511,1.6792079536999736,1.885650117404787,5.315559605693495,-0.325950107241624,-1.5230436736546382,0.8836692501240978
Juan James,RL,ATL,P,100,21,93,83,32,66,25,29,42,40,60,44,0,0,0,$8K  7650,Atlanta Gold Club,6854,93.32844439640796,0.402438119254003,0.5797802983070773,1.8742996752268013,1.9767387786191706,6.173441525904909,-0.7199866388226771,-6.003622517072454,0.9822184175610804
Juan Roque,ML,ATL,P,100,31,57,77,49,83,71,69,24,39,83,59,45,0,0,$5.3M  5250000,Atlanta Gold Club,6854,92.72448894434626,0.3217569091494278,0.42290262717157306,1.3591971783202241,2.1380182319147125,4.506774950794362,0.014205308447510842,0.6385798394828152,0.7446595363210009
K.J. Duran,RL,ATL,P,100,24,60,93,21,44,13,18,48,70,70,47,21,0,0,$8K  7650,Atlanta Gold Club,6854,28.836301282127838,0.4286956909871334,0.5949758158562592,2.0328284922629116,1.2591393489622968,6.552193905896679,-0.9827396036951158,-7.001401479531819,1.0236715068433926
Lane Gomes,AA,ATL,P,100,31,31,44,76,50,49,51,84,31,59,55,38,39,33,$55K  54500,Atlanta Gold Club,6854,79.03839775075807,0.3814733718825143,0.5210284491637671,1.7349562580011728,1.6987356468244768,5.6846891147544,-0.41923910965360955,-1.8930751292315762,0.9025018210462814
Livan Segui,AA,ATL,P,52,22,24,69,62,81,77,86,32,76,77,70,46,40,0,$38K  37500,Atlanta Gold Club,6854,147.80086456283945,0.3048005655462055,0.3740109089021107,1.242456082054943,2.177597437806344,4.031127728286336,1.2023757152181098,2.5819179594622907,0.6788114744483162
Lonny Manto,AAA,ATL,P,100,22,66,79,32,87,52,68,38,32,79,65,44,0,0,$55K  54500,Atlanta Gold Club,6854,63.90538902073711,0.3254586724678782,0.43799922220378124,1.3860962719667156,2.1001171228600217,4.547094457605022,-0.15210368894089127,0.1258085809239935,0.7634578946716595
Luis Callaspo,LoA,ATL,P,100,31,53,98,34,54,49,59,60,0,80,62,47,0,0,$55K  54500,Atlanta Gold Club,6854,43.470578137132755,0.3599473979650898,0.4807775292765491,1.6058727321459338,1.68981615642305,5.369648307245953,-0.18568624359302346,-0.5828177798594647,0.8407249272416388
Maikel Acosta,AAA,ATL,P,100,25,24,68,55,37,38,53,79,31,73,74,44,26,33,$55K  54500,Atlanta Gold Club,6854,37.50165736142071,0.3829392212786611,0.5006266653583168,1.7426300865669684,0.9941969056552098,5.68524928236264,-1.110919102315199,-3.0348293105871598,0.8835658866369779
Marcos Burgamy,AAA,ATL,P,100,27,22,75,95,56,56,57,28,50,78,51,45,37,39,$55K  54500,Atlanta Gold Club,6854,110.25337105493949,0.36280858767834345,0.480403883968228,1.611245635035346,1.5200321173392346,5.389478706679315,-0.17822807219362705,-0.402063174609646,0.8432124716465714
Matty Lucano,HiA,ATL,P,100,21,15,97,84,49,30,38,59,89,57,51,19,41,0,$27K  26250,Atlanta Gold Club,6854,77.71155146162792,0.4061504642881442,0.5532242771535062,1.8797377897416254,1.3759003366825424,6.04991167417983,-0.5605465128343321,-3.9596303433049065,0.9593747414416505
Micah Clayton,AAA,ATL,P,100,22,59,66,32,41,76,69,86,78,74,48,0,0,0,$55K  54500,Atlanta Gold Club,6854,56.78416244849525,0.36118637192698166,0.4412042449387701,1.6011266288433537,1.2909439286658286,5.067706222702639,-0.6772976858476801,-1.056404450555615,0.8023906168657517
Miguel Figureoa,LoA,ATL,P,100,24,24,93,80,84,30,33,46,52,67,52,43,38,25,$27K  26250,Atlanta Gold Club,6854,129.59877870121878,0.3767297668030267,0.5440912180919623,1.7032078206862842,1.9871814128882574,5.492692624532854,0.1896637404994015,-0.7409377824828203,0.920820984894989
Mike Coleman,AAA,ATL,P,100,27,32,46,80,54,57,57,45,45,66,50,42,36,29,$55K  54500,Atlanta Gold Club,6854,114.62727392428226,0.36863363090429385,0.4943649596980924,1.6517907172762147,1.534501177067945,5.514267590933099,-0.23297566890995747,-0.46229179839090123,0.8629985906023863
Mikie Bermudez,AAA,ATL,P,100,31,56,99,22,52,60,57,38,78,81,73,32,0,0,$55K  54500,Atlanta Gold Club,6854,51.714896822858826,0.3589103657760652,0.4460911882731172,1.585260471767561,1.5546073611480424,5.076364227703927,-0.474949260200367,-0.4437256593758092,0.8050015540491824
Nerio Walker,HiA,ATL,P,100,22,42,55,42,54,36,44,38,0,76,66,41,0,0,$27K  26250,Atlanta Gold Club,6854,37.37405360905504,0.3801851170793271,0.5261714285028223,1.7363373276521723,1.560735588303414,5.884081098090845,-0.565784668012813,-1.6903173318973612,0.9063565455821494
Norm Solis,ML,ATL,P,100,26,77,69,22,86,56,56,40,84,89,65,0,0,0,$500K  500000,Atlanta Gold Club,6854,60.2887987840036,0.3357448952817279,0.43549072484301266,1.442981977748681,2.2093787396117524,4.485586368012162,-0.02408898475269764,0.42073556733424816,0.7712356201247406
P.T. Mijares,AA,ATL,P,100,27,78,86,16,80,50,55,81,42,85,65,0,0,0,$54K  53750,Atlanta Gold Club,6854,46.54990196785551,0.34366135769434536,0.45835658743705077,1.499566402686517,2.5013285975075523,4.6749043461615285,-0.18053680776543746,0.14243927832881786,0.8020179451313961
Pablo Cairo,ML,ATL,P,100,32,66,89,26,83,56,75,52,79,82,70,47,0,0,$4.0M  4000000,Atlanta Gold Club,6854,66.21826719189808,0.3192091535320112,0.4014963259678532,1.3362009671718666,2.2513741638511084,4.1521711254426386,-0.043321656237860745,0.7315345905869697,0.7207054794998644
Pablo Vizcaino,RL,ATL,P,100,19,53,54,9,53,18,25,76,48,71,54,0,0,0,$8K  7650,Atlanta Gold Club,6854,32.39654979099023,0.4116092057729126,0.5737778407025836,1.9321052341221374,2.3170296436989815,6.174446742012876,-0.4159699962058722,-5.6966347026484305,0.9853870464754962
Phil Martin,HiA,ATL,P,100,20,26,89,58,70,57,45,22,31,70,55,34,38,0,$27K  26250,Atlanta Gold Club,6854,71.03927200110428,0.3641339859580104,0.5041775408054205,1.6278636346632167,1.8434678295266325,5.47918527543626,-0.46431702762300125,-1.645769858324558,0.8683115267634309
Placido Ordonez,ML,ATL,P,100,26,33,98,80,77,87,90,82,71,77,76,45,0,0,$2.0M  2050000,Atlanta Gold Club,6854,206.78056929083095,0.3024199444372371,0.3610259008826029,1.2231509700609255,2.5738973791951327,3.7608120637686326,2.3567038547354944,4.904343061665049,0.66344584531984
Ray Sadler,LoA,ATL,P,100,23,60,57,23,62,31,32,32,66,61,46,27,0,0,$27K  26250,Atlanta Gold Club,6854,51.90543349569879,0.3985300829580721,0.5576296344785099,1.8462968564932751,1.5650270828553272,6.033221568013634,-0.6035520481861485,-3.508860851144323,0.9561597174365819
Rico Samuel,LoA,ATL,P,100,33,25,72,58,79,44,60,23,27,81,74,53,60,24,$55K  54500,Atlanta Gold Club,6854,80.58446566181799,0.33655023220748514,0.4564873419378809,1.4526412517116385,2.0230145726709834,4.87316059113029,-0.049393591577411404,0.20548436751848068,0.793037574145366
Ronald Bolling,HiA,ATL,P,100,26,19,79,64,82,41,45,86,60,77,64,46,33,17,$54K  53750,Atlanta Gold Club,6854,84.43302117811172,0.3567906128081878,0.4897984195074337,1.574158284701047,2.123789892684061,4.851495710416918,0.2199625552650559,-1.196123771257738,0.8465890323156215
Rondell Jefferson,AA,ATL,P,100,21,25,72,60,46,50,55,76,74,73,54,39,0,0,$38K  37500,Atlanta Gold Club,6854,43.18270452723055,0.3780852079591025,0.4877897288047887,1.7060571497452242,1.3951394055151434,5.424715685424556,-0.42524952016502354,-1.0814402089117914,0.8658749367638912
Russell Douglas,LoA,ATL,P,100,26,28,82,82,52,38,39,36,36,65,49,46,48,23,$38K  37500,Atlanta Gold Club,6854,107.13436551233963,0.3935264698660374,0.5488820647847985,1.809445909298253,1.3084182486514735,6.073292815588751,-0.4461830706700537,-2.0059510379913736,0.942408534650836
Sammy Martinez,HiA,ATL,P,100,22,30,75,58,10,41,43,51,0,75,61,49,0,0,$27K  26250,Atlanta Gold Club,6854,25.339798770208,0.4153568567838354,0.5483975090191859,1.9518818471640254,0.8854545249550609,6.675688289788303,-2.1202954381087493,-4.131490132454273,0.9637543658030213
Sammy Wasdin,LoA,ATL,P,100,21,39,88,46,48,33,35,41,24,58,50,36,0,0,$27K  26250,Atlanta Gold Club,6854,62.15925766652813,0.40552457568832945,0.5700039073435472,1.8930749559543505,1.1772383819428553,6.358432204486867,-0.8861779262862919,-3.056068580819454,0.9755284830318767
Santo Troncoso,AAA,ATL,P,100,32,25,66,66,56,61,57,53,30,63,65,55,0,0,$55K  54500,Atlanta Gold Club,6854,102.83450413868053,0.36416808539606205,0.4871899516454005,1.6260490547471285,1.7002849348097901,5.404101953026946,-0.1543542886316733,-0.547215921569757,0.8513580370414626
Spud Hendricks,AAA,ATL,P,100,30,23,91,53,56,46,60,43,60,79,57,42,51,0,$55K  54500,Atlanta Gold Club,6854,56.76477466444204,0.36041886125695244,0.46872274797261043,1.5965723395013236,1.5130624015620644,5.239140006112144,-0.39429255742586444,-0.6863726493038446,0.8291416092295629
Thad O'Connor,AA,ATL,P,100,29,20,50,87,66,43,54,86,21,69,64,50,45,11,$54K  53750,Atlanta Gold Club,6854,91.9963006726597,0.36281134034215123,0.5020360446557887,1.616489937356571,1.8871959352383858,5.260410482844769,-0.23368436404443968,-1.542235700759869,0.8648473849979399
Tony Terry,AA,ATL,P,100,21,31,94,61,75,61,57,28,48,71,68,51,20,0,$38K  37500,Atlanta Gold Club,6854,108.05876521437315,0.3449792438115411,0.4616915551511161,1.501609623202978,1.9591940985517684,4.9505109370335,0.12874968785642107,0.003871757915636296,0.8066707989626571
Valerio Cora,RL,ATL,P,100,20,22,90,64,33,17,13,29,23,49,40,31,16,20,$8K  7650,Atlanta Gold Club,6854,63.382431452116016,0.4488386304353536,0.6495165699292659,2.1667913195944606,0.451346513032691,7.358199652612443,-2.1087578123609627,-10.679037129847739,1.0983552003646195
Vicente Cabral,LoA,ATL,P,100,24,77,86,36,83,39,28,81,72,70,60,37,0,0,$27K  26250,Atlanta Gold Club,6854,60.40430298043647,0.3778766909342125,0.5310815860621806,1.7082484942238176,2.4078476040791283,5.217630220711267,-0.2650863921747389,-0.8392796915571081,0.9089582769963931
Vladimir Johnson,HiA,ATL,P,95,20,25,87,65,77,66,61,44,46,79,58,60,51,24,$27K  26250,Atlanta Gold Club,6854,118.29866089275092,0.3347792489669278,0.4442597171503724,1.436279071078446,2.0067600759025197,4.678711046634942,0.39940254306285694,0.7036938359675219,0.7790389661173002
Vladimir Ramirez,AA,ATL,P,100,26,52,79,24,44,52,55,98,12,88,85,69,0,0,$38K  37500,Atlanta Gold Club,6854,41.085052464840565,0.3617950958822944,0.4620299006569203,1.6106244754269456,1.7874716434792364,5.131722521981769,-0.1544220763073006,-0.26694761852164506,0.8238249965392147
Wilking Piedra,AA,ATL,P,100,22,49,69,21,30,40,55,79,73,74,58,46,0,0,$38K  37500,Atlanta Gold Club,6854,21.37681336776963,0.3902694761070513,0.4931344998084361,1.7851245753038052,1.0270734710105016,5.6946705282401275,-1.5587254893022262,-1.9812743417517997,0.8834039759154875
Will Strickland,LoA,ATL,P,100,24,38,53,28,51,31,31,32,37,72,55,39,0,0,$27K  26250,Atlanta Gold Club,6854,39.917560261786534,0.4007326462722824,0.555076603854694,1.8626396112258299,1.5063910007810288,6.183986848542078,-0.6506852876862727,-2.946864947135508,0.9558092501269764
Willie Payton,HiA,ATL,P,100,33,15,57,73,71,38,51,90,51,81,63,44,43,0,$55K  54500,Atlanta Gold Club,6854,74.2369800370516,0.359987948280152,0.48765911156946123,1.5942673353819277,2.1675504078719987,5.002759887779471,0.14819591847604635,-0.3167299618019715,0.8476470598496133
Wilmer Johnson,AA,ATL,P,100,23,61,88,14,47,43,37,84,20,76,64,44,0,0,$38K  37500,Atlanta Gold Club,6854,28.81112354187134,0.38942871255636646,0.5261765004230154,1.7894933028416662,2.227832455393281,5.7612468314904435,-0.7514583232955798,-1.9601579139068146,0.9156052129793819
Wilton Rodgers,ML,ATL,P,83,33,28,96,67,83,71,85,77,30,83,65,52,51,57,$6.5M  6500000,Atlanta Gold Club,6854,160.1253613867922,0.3017404722017163,0.38400429817294784,1.2294336426048873,2.777435903532096,3.9256946188193185,1.9260293210316493,3.420226059241238,0.6857447703746642
Alex Ishida,RL,AUG,P,100,20,41,71,33,38,18,21,24,35,53,42,26,0,0,$8K  7650,Augusta Eagles,6852,68.0412619239539,0.43538927664732996,0.6203263474375915,2.0837980828542366,0.7064323653165238,7.043848384281695,-1.5868591876260096,-8.808956931605106,1.0557156240849215
Alex Snell,HiA,AUG,P,100,20,24,97,64,38,46,60,90,32,65,61,35,42,0,$27K  26250,Augusta Eagles,6852,60.39692739780128,0.3797425679502642,0.49835574396059723,1.7205603174175268,1.0049005032156473,5.639286019618053,-0.866512155620864,-3.0132579006727993,0.8780983119108614
