Player,Lvl,Frn,Pos,%,Age,Durability,Health,Contact,Power,LH,RH,BattingEye,BaseRunning,Speed,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,$,team,teamid,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
Shelley Winn,RL,LAA,LF,100,21,76,46,27,21,27,25,50,50,74,70,50,45,46,8,$8K  7650,Anaheim Dirty Halos,6878,0.22225285714285714,0.32332240909090937,0.31384999999999985,495.44,791.2551925182343,0.9314825680916761,76.38543288189624,68.4527616016741,-17.28215269402887,0.8042951443874987,-0.1302515525944505,0.05248272868216682,-0.028167326671487893,0.6371724090909092,0.0,16.514666666666667,-4.07024275986746,-0.40123897338650766
Stan Clifton,RL,LAA,1B,100,20,65,89,13,66,18,4,49,35,36,44,24,57,36,13,$8K  7650,Anaheim Dirty Halos,6878,0.21898999999999988,0.34024300000000024,0.4364941666666667,480.5405,718.6760986447334,0.5183135306725313,113.19976168144817,100.12172463786688,9.389427647132694,-4.405351185845253,0.3631087826041835,-6.794873271721396,-0.5028589007817239,0.7767371666666669,0.0,16.018016666666668,-6.161489185911638,0.8109270332425461
Stephen Gardner,LoA,LAA,CF,100,22,87,90,13,9,20,12,35,50,83,61,41,47,36,14,$27K  26250,Anaheim Dirty Halos,6878,0.197316,0.271435,0.24266000000000013,537.403,855.7898120880127,0.7928860014467082,36.64003116331721,45.48713105048823,-58.869032460686114,2.087055702139944,-1.2145353841731517,-1.5482803632039732,-0.0251453866015966,0.5140950000000001,0.0,17.913433333333334,1.4674036558436432,-3.925701593658319
Takashi Kang,AA,LAA,C,100,26,80,91,49,53,36,27,52,18,43,11,16,53,49,54,$38K  37500,Anaheim Dirty Halos,6878,0.2425429545454545,0.32424111111111126,0.41592499999999993,475.31416666666667,857.378873705864,0.8734817940817197,93.71427056281696,92.16332022641083,-6.53008730473026,-4.713784223741028,-0.8138890107150828,-5.8614328019662665,-2.0947120068560676,0.7401661111111112,-1.3720360293642038,15.843805555555555,4.410385152807942,0.17908826938369968
Teoscar Feliz,AA,LAA,3B,100,22,83,99,54,50,49,44,40,43,21,63,68,68,67,4,$38K  37500,Anaheim Dirty Halos,6878,0.24529199999999995,0.2917255,0.36167500000000014,514.7016666666666,976.7571051120758,0.9707594358976384,73.78293935173616,73.68764740954067,-26.913563368136316,-4.8268379317958,-0.10676174013104694,-0.005749128929116443,0.01973946327148163,0.6534005000000002,0.0,17.15672222222222,1.6748235684363442,-1.3016595327246006
Tomas Colon,AAA,LAA,C,100,29,67,97,68,58,37,67,67,53,44,42,50,81,84,91,$67K  67000,Anaheim Dirty Halos,6878,0.24906399999999995,0.3263283333333334,0.38919533333333334,420.1376666666667,876.4900072813034,0.9869732046068181,89.26375172538687,68.11768657996477,-11.610835684916868,-4.960979083955643,-0.2272782361174853,8.415673078579601,5.60731417308147,0.7155236666666667,8.579828047266584,14.00458888888889,4.508693453093125,1.9086519888489228
Tony Barrios,AAA,LAA,C,100,26,73,53,42,49,53,43,37,42,35,21,25,55,59,52,$55K  54500,Anaheim Dirty Halos,6878,0.24905000000000008,0.3082016666666666,0.3654566666666666,458.73911111111113,773.8741675615311,0.7290571956434792,78.64030499406634,77.5356698088563,-14.17757626105428,-4.374235315195139,-0.6039597821533329,-4.37544751238274,-1.7301594944575494,0.6736583333333332,-1.7148246682938766,15.291303703703704,3.9808341952753654,-0.5412354006978283
Tony Guerrero,HiA,LAA,LF,100,22,80,94,34,51,26,24,42,42,66,50,39,61,54,12,$27K  26250,Anaheim Dirty Halos,6878,0.21986766666666666,0.267755,0.39526266666666676,497.9121428571429,880.0908883810043,0.8795329829190188,80.2937358026274,92.05673400123186,-16.10351777112445,-1.8821600701789194,-0.25865879146368415,0.14019660930641376,-0.014781700667213042,0.6630176666666667,0.0,16.597071428571432,-4.527216504017511,-0.5821238242400023
Travis Norris,HiA,LAA,2B,100,21,73,98,0,2,15,41,50,60,95,87,59,52,48,20,$27K  26250,Anaheim Dirty Halos,6878,0.23096683333333337,0.3006350000000002,0.27491750000000004,476.79,813.9956979751587,0.941441791117135,51.92412484313094,57.59153007465469,-38.68716024286439,4.234055178068312,-7.38540025248994,-16.148547621766653,-0.025145386601596254,0.5755525000000002,0.0,15.893,1.3957402228654983,-3.3575994996333374
Turner Cortes,RL,LAA,RF,100,24,70,48,18,49,11,14,36,19,13,45,32,52,39,0,$8K  7650,Anaheim Dirty Halos,6878,0.22033999999999987,0.27988333333333326,0.3581000000000001,510.885,708.9847667813301,0.7801211980752438,63.466849270758395,83.97141201412704,-6.239294766628052,-3.9747863310772584,0.06722465657942862,-4.030203771206006,0.09576952426191274,0.6379833333333333,0.0,17.0295,-3.6470409813854427,-0.08686319597185786
Ugueth Sojo,ML,LAA,C,100,30,70,96,62,37,62,76,55,71,27,15,30,72,69,53,$360K  360000,Anaheim Dirty Halos,6878,0.27056242857142854,0.3250680000000001,0.3588510000000001,458.12683333333337,844.24445271492,0.8790528517882643,89.73252979959469,73.42436156802606,-11.989153435781631,-5.650996352191282,-0.2803583428640503,0.6117139524463204,0.3824246133006781,0.6839190000000002,-1.6108876681193476,15.270894444444444,4.342821258821606,0.09820872808573412
Vic Otero,LoA,LAA,3B,100,21,71,79,7,53,23,5,21,21,17,46,39,55,46,7,$27K  26250,Anaheim Dirty Halos,6878,0.2132449999999998,0.27416,0.40562799999999993,492.20166666666665,734.7008925080299,0.8381767570768185,59.474956636700746,74.94284017046063,-12.621147502349409,-3.7054206666614444,-3.2586351097265434,-7.840150571637738,0.11863658970073529,0.679788,0.0,16.40672222222222,1.2597751929150034,-0.6551555614906647
Vin Wilson,HiA,LAA,LF,100,22,96,84,62,46,22,44,45,66,82,59,34,60,45,2,$27K  26250,Anaheim Dirty Halos,6878,0.2614465000000001,0.3196300000000001,0.37583933333333325,544.4604761904761,1022.337119102478,0.8240115790865717,97.40351333459323,84.99123019861348,-7.7947908482390105,2.3744094454182774,0.7176691587243792,1.0486471884086113,-0.025145386601596376,0.6954693333333333,0.0,18.148682539682536,-5.258935797852253,0.85852819476822
Wei-Yin Kondou,AA,LAA,3B,100,23,93,99,25,82,28,42,52,45,36,67,67,76,65,10,$38K  37500,Anaheim Dirty Halos,6878,0.23940000000000008,0.3087272727272728,0.42139033333333326,471.20333333333326,1070.0527255535126,0.9679220695849636,94.04797065139883,83.93401743401222,-10.969151395252675,-3.3756692555284995,0.3934568672086112,1.4683791084057813,0.016455044816924978,0.730117606060606,0.0,15.706777777777777,1.8347954827735127,0.47019737285776103
Welington Santana,ML,LAA,1B,100,36,70,74,46,64,82,86,66,79,52,52,50,45,54,15,$4.5M  4500000,Anaheim Dirty Halos,6878,0.26566285714285726,0.32981516666666666,0.4644886666666669,510.3758333333333,917.149578332901,0.9346550105034641,107.54773210573387,100.44224187955055,0.39464663525286975,-3.2979301295534214,0.8356773868522263,1.667721759104314,-0.008006124149422495,0.7943038333333335,0.0,17.012527777777777,-7.863079375282073,0.7976385115902465
Willie Ortiz,ML,LAA,RF,100,22,68,78,73,98,65,71,70,9,15,5,24,65,61,27,$343K  343000,Anaheim Dirty Halos,6878,0.26803650000000007,0.3297966666666667,0.5556830952380954,485.32416666666666,910.3475652933121,0.35470544507135165,132.02676345889037,115.61977392314975,22.436174689130727,-5.0661891087514,-0.004330451899304543,-3.1157944705451825,-1.1841564458508926,0.8854797619047621,0.0,16.17747222222222,-4.682857846159012,2.595215188999719
Willie Rodriguez,AAA,LAA,SS,100,25,84,63,12,36,23,36,29,67,75,83,85,95,88,10,$61K  61000,Anaheim Dirty Halos,6878,0.20772433333333334,0.2546000000000001,0.29886785714285713,449.7133333333333,916.9473433494568,0.9729170866160249,54.488367664992865,52.899433222463124,-32.02548141215798,2.070400573033605,2.3979553633108472,-0.6678665423273484,-0.00160591216447729,0.5534678571428573,0.0,14.990444444444444,4.716807321756465,-1.1001900291923106
Yean Carlos Lopez,AAA,LAA,RF,100,26,80,61,5,80,64,78,21,80,77,59,45,75,61,0,$59K  59000,Anaheim Dirty Halos,6878,0.25781266666666663,0.30814300000000006,0.48837857142857144,568.9506666666666,931.3026014566422,0.9459124562319705,120.73945054887942,119.50643413863229,11.344277169428674,4.737926861294022,0.5831691008969664,-0.29974101725361724,0.015564637019508833,0.7965215714285715,0.0,18.96502222222222,-4.790651242060917,3.019341252051221
Barry Hammond,AA,ARI,C,100,20,59,86,45,58,50,72,50,4,42,7,24,60,55,55,$38K  37500,Arizona Dry Heat,6865,0.2558400000000001,0.32226999999999995,0.41655966666666655,415.6198809523809,782.4272332191467,0.9166455827672846,88.58828583276313,80.76966913580303,-10.410374221229779,-3.724502923281158,-0.5481688914256976,-4.956160295693848,-2.7107616603291875,0.7388296666666665,-1.0112512831378215,13.85399603174603,4.024831446600548,-0.22410206167918517
Bingo Savery,HiA,ARI,SS,100,21,65,62,61,50,55,62,47,44,86,83,71,82,71,8,$27K  26250,Arizona Dry Heat,6865,0.2543833333333334,0.3143381666666666,0.39204,450.87,882.3009351491928,0.9660250699809438,89.45467521841395,81.49193383574307,-15.072137086848281,2.4381847407378543,-0.0965785067389061,0.7475015919839898,0.024109928682310808,0.7063781666666666,0.0,15.029000000000002,4.538585057351815,0.7741794633306488
Buster Lemon,HiA,ARI,SS,100,20,70,71,45,23,22,11,42,49,53,76,53,71,61,8,$27K  26250,Arizona Dry Heat,6865,0.22093783333333342,0.2671759999999999,0.32173999999999986,474.69666666666666,758.3626698255539,0.9708365845051328,62.15151134662906,50.17316869916028,-36.54809858191793,-3.1598843511146577,0.17824160735652375,-0.8380998249009807,0.008272565887090837,0.5889159999999998,0.0,15.823222222222222,3.901042540254906,-2.0986254431877387
Charles O'Brien,AA,ARI,DH,100,24,72,67,8,28,9,14,30,28,12,44,37,50,39,0,$38K  37500,Arizona Dry Heat,6865,0.21025999999999992,0.27125,0.3222625,519.01,709.9346252679825,0.8046688702645125,61.79350485292808,52.92923057859736,-31.0858766842088,-4.675193729906699,-4.286218888227479,0.0,-0.00692537614200313,0.5935125,0.0,17.300333333333334,-9.738472225898251,-2.842190731937512
Christian Aardsma,RL,ARI,DH,100,20,79,90,8,40,20,12,51,21,34,22,19,29,19,4,$8K  7650,Arizona Dry Heat,6865,0.22040999999999988,0.3078344230769233,0.35374000000000017,478.7997619047619,798.0037387609482,0.5041058561054638,75.90318459222398,72.36611891161068,-20.62376407795978,-4.904759339762909,-1.982772338462097,0.0,-1.6775947318297075,0.6615744230769235,0.0,15.959992063492063,-10.946553343771582,-2.0677098765234456
Donnie Allen,HiA,ARI,LF,100,22,73,73,12,35,20,21,35,52,39,62,46,44,39,8,$27K  26250,Arizona Dry Heat,6865,0.2087899999999998,0.26843166666666685,0.3290449999999999,517.955,764.6986728906631,0.8714399703340884,67.74658557122602,65.72268043431515,-28.877678363921774,-3.5006110489152626,-1.339502175819285,-0.4988719600210926,-0.02685955208938821,0.5974766666666668,0.0,17.265166666666666,-3.9336351486145227,-1.96999878326554
Doug Cook,HiA,ARI,2B,100,22,74,88,15,21,10,13,28,54,50,69,52,69,61,9,$27K  26250,Arizona Dry Heat,6865,0.20132333333333327,0.27221433333333334,0.3018599999999999,498.8691666666666,763.0188143253326,0.9708365845051328,59.504190070026056,50.63920818376911,-41.54570922358754,-3.20316251234137,-1.641357017558165,-1.763890921618107,0.0055835369857446535,0.5740743333333332,0.0,16.62897222222222,1.3083313002834922,-2.880112851080302
Eli Matos,RL,ARI,DH,100,19,62,58,18,1,17,6,19,40,64,38,18,43,31,2,$8K  7650,Arizona Dry Heat,6865,0.21354999999999993,0.2870049999999999,0.23129000000000005,529.5698809523809,579.7404024004936,0.5302446101613304,28.795093456566473,34.752854642096025,-65.26393202033364,-0.5231295870881117,-3.399162594716304,0.0,-0.8509303439365868,0.518295,0.0,17.652329365079364,-7.952543242805125,-5.653021431552967
Elian Espinosa,AA,ARI,2B,100,26,87,76,25,21,18,19,36,53,81,58,42,40,43,14,$38K  37500,Arizona Dry Heat,6865,0.19689199999999996,0.2781588333333333,0.3288249999999999,516.2233333333332,866.1224114894867,0.86118702005178,74.903702761018,64.37674085258662,-32.751995979892634,1.3002147419538588,-0.5859029488862207,-1.5482803632039737,-0.025145386601596303,0.6069838333333333,0.0,17.20744444444444,1.4851207330066643,-1.4420487216644051
Gabriel Korecky,ML,ARI,SS,100,33,78,87,60,79,6,8,86,65,42,82,84,81,88,13,$6.5M  6500000,Arizona Dry Heat,6865,0.2301613333333333,0.32000499999999993,0.43756833333333334,529.3271904761905,954.590289235115,0.9776773552241795,109.97082067584921,91.64722257742045,8.768456478562097,-4.930063455497799,2.7758724591176,5.5604951475323885,0.00874406658304933,0.7575733333333332,0.0,17.64423968253968,4.91044387466623,3.220591911970602
Gerald Jameson,RL,ARI,CF,100,19,70,86,30,3,9,20,27,44,79,67,53,46,41,6,$8K  7650,Arizona Dry Heat,6865,0.20807244444444448,0.27501,0.2439599999999999,517.44,755.9620577096939,0.9429534057881817,35.95611605594165,37.04444807369442,-62.42638137328592,1.1276291164082175,-2.494969903449296,-0.9188229275563822,-0.015289522564010739,0.5189699999999999,0.0,17.248,1.2962312374994749,-4.401824606099533
Glen Buckley,ML,ARI,2B,100,32,75,83,70,35,57,65,75,60,67,81,63,54,64,0,$1.3M  1320000,Arizona Dry Heat,6865,0.25937033333333337,0.3322658333333333,0.3586833333333334,512.8615,950.9073600769043,0.9627274174924825,83.77406407903077,78.48403388640602,-14.762409384897888,0.061636900409586436,1.5232564618832143,2.913163652003305,0.007306043148334379,0.6909491666666667,0.0,17.09538333333333,1.6304995886092322,0.699306781911322
Jason Culver,RL,ARI,C,100,19,59,62,27,25,27,14,30,20,78,10,15,57,45,30,$8K  7650,Arizona Dry Heat,6865,0.2107249999999999,0.2805500000000001,0.34172999999999976,499.0399999999999,619.0729625225067,0.7037635103498031,68.18234552840187,71.6816546331292,-28.24952139995404,0.20892785484609033,-2.509430928639501,-8.352208173999168,-3.867596738721587,0.6222799999999998,-5.564105981327705,16.634666666666664,3.1845317002186557,-2.2312537777162165
Jayson Carver,ML,ARI,RF,100,31,88,63,36,79,37,69,57,47,0,60,49,64,61,1,$500K  500000,Arizona Dry Heat,6865,0.2530321428571429,0.315031,0.42301566666666657,506.6676666666666,993.3508194684982,0.9357334060271186,98.97360440173003,86.0415245330446,-2.7880761958501044,-4.71047609455255,1.086736599790219,2.104570618947468,-0.049636096398039786,0.7380466666666665,0.0,16.88892222222222,-5.109829318253592,0.6435536461350568
Jeimer Rojas,HiA,ARI,C,100,20,66,78,18,38,25,13,28,37,0,36,28,56,51,58,$27K  26250,Arizona Dry Heat,6865,0.22256999999999977,0.2771066666666665,0.32325499999999996,426.2908333333333,659.1123074293137,0.824935846095853,64.34581202589189,62.693214480725146,-26.823767111152755,-3.0858153780536757,-2.394687322557138,-5.115685862285109,-1.163114659300414,0.6003616666666665,-0.24322048208812258,14.209694444444443,3.3904954085870043,-1.7807831086852057
Jeromy Brantly,AA,ARI,2B,100,26,80,84,21,19,21,31,35,63,80,71,60,47,47,6,$38K  37500,Arizona Dry Heat,6865,0.20004800000000003,0.2694483333333333,0.32435666666666685,483.9976666666667,862.4501231908798,0.9439824311867041,68.27204871456885,68.46627537704993,-27.4761759520514,2.57060252538982,-0.5656851367104166,-0.13993535054451278,-0.025145386601596334,0.5938050000000001,0.0,16.133255555555557,1.4788239423711933,-0.7492133404987221
Joan Backe,RL,ARI,1B,100,20,73,79,6,2,12,5,24,55,80,64,46,35,37,10,$8K  7650,Arizona Dry Heat,6865,0.1941699999999999,0.27579999999999993,0.24373333333333327,557.6571428571428,713.7809161543846,0.8012726265708258,31.399585908148634,34.402916021348716,-66.54926174046757,2.569676996368363,-3.2658998680796585,-11.810246505133453,-0.025653208498393674,0.5195333333333332,0.0,18.588571428571427,-6.119520886097261,-6.382084479977305
Justin Bassitt,LoA,ARI,LF,100,20,84,79,41,36,32,37,46,48,75,61,48,46,41,7,$27K  26250,Arizona Dry Heat,6865,0.24519599999999994,0.3146558333333333,0.3403466666666666,534.2635,924.9892024993896,0.9224580051760221,82.34983409061628,86.91538830247147,-19.569253308012723,1.1529117465301228,-1.1459582208624703,-0.3591628017213804,-0.02125001410925514,0.6550024999999999,0.0,17.808783333333334,-4.758174909976284,-0.577010724115763
Kevin Simms,AAA,ARI,SS,100,32,89,97,69,34,68,49,59,70,69,90,77,62,59,7,$82K  82000,Arizona Dry Heat,6865,0.24229500000000015,0.3115340555555556,0.33809999999999996,524.757,1064.7629511356354,0.9673907373049634,73.72686181818766,72.65886914923426,-20.614507350786063,0.9280950176788849,3.444362307934662,7.062572427365543,-0.0007521584280508586,0.6496340555555555,0.0,17.491899999999998,5.477175674566025,1.0426935344919581
Kirk Moore,LoA,ARI,SS,100,19,66,78,26,50,43,35,52,36,50,70,58,73,59,9,$27K  26250,Arizona Dry Heat,6865,0.22027000000000008,0.32366357142857155,0.3932833333333331,477.73547619047616,812.2013440132141,0.9708367904110743,93.24812052606212,77.21824490926375,-1.178312970017526,-3.639031119591105,-0.10057894101505072,-0.018197419919270062,0.021031896755502426,0.7169469047619046,0.0,15.924515873015872,4.177990452742871,1.53875328324287
Lay Cox,AA,ARI,CF,100,20,72,89,63,76,48,43,76,56,85,60,42,63,46,12,$38K  37500,Arizona Dry Heat,6865,0.2661049999999999,0.3251431666666667,0.45259333333333307,516.8133333333333,935.8284829854965,0.8671483348388102,107.29516678628924,94.9125545929335,5.888944988111927,3.405693649693203,1.762897317987796,3.1511767314127717,-0.006560114512650414,0.7777364999999998,0.0,17.227111111111107,1.604644175215186,3.152457945466176
Marvin Becker,ML,ARI,CF,100,36,83,53,44,73,62,74,68,62,62,74,86,57,48,4,$5.0M  5000000,Arizona Dry Heat,6865,0.25961095238095244,0.33482016666666664,0.44008383333333334,561.128,1065.4905967712402,0.9429546386809271,101.69754139584528,89.0307757867105,-2.6257510201243877,-0.9488540670116161,2.1142703683682016,4.2635643410587125,-0.008344069786994684,0.774904,0.0,18.70426666666667,1.8269729025569963,2.1387781398086934
Michael Baxter,LoA,ARI,3B,100,22,76,92,34,18,28,30,25,78,55,63,64,68,59,3,$27K  26250,Arizona Dry Heat,6865,0.22671133333333335,0.27989809523809517,0.3176013333333333,505.3375238095239,835.3822658061981,0.9708367904110743,60.16498568297431,53.63741478805643,-29.625764000952827,-2.6674117013164613,-2.652730534378002,-2.7125680507064427,0.004291103501723175,0.5974994285714285,0.0,16.84458412698413,1.4324112925346333,-1.6860860513206926
Miguel Correa,HiA,ARI,2B,100,21,89,98,66,9,54,27,50,69,91,85,74,64,46,0,$27K  26250,Arizona Dry Heat,6865,0.2468125000000001,0.32298499999999997,0.3131016666666666,541.4875,1013.7487945556641,0.9581907465736504,63.611330557323775,73.36121620041503,-32.372168935179594,5.843335613401528,0.9466428206861162,2.4145798855578877,-0.013380331293487964,0.6360866666666666,0.0,18.04958333333333,1.7382523912134156,-0.43605847911825946
Miguel Padilla,HiA,ARI,3B,100,20,75,78,55,60,60,59,31,45,22,55,56,68,55,5,$27K  26250,Arizona Dry Heat,6865,0.25726680952380954,0.3010343333333333,0.38696833333333336,507.5548333333333,915.3656548261642,0.9735178870719841,86.51901376565822,76.68408162725216,-11.714137258028092,-4.815096819848677,-2.9340806708254163,-2.2820501253318373,0.03350821737607236,0.6880026666666667,0.0,16.91849444444444,1.5695570213068661,-0.032578540790584865
Nestor Johnson,RL,ARI,RF,100,19,61,74,28,12,11,13,14,54,78,44,22,45,37,7,$8K  7650,Arizona Dry Heat,6865,0.20695499999999992,0.275805,0.25157666666666684,518.4276666666666,615.6041774749756,0.5404198551674735,32.51311624011179,48.01979414398368,-61.107480161765835,1.8004817789630083,-1.9534545566473356,-7.910950412704695,-1.886955610471935,0.5273816666666669,0.0,17.28092222222222,-3.1666881557354705,-5.352309144303588
Omar Pujols,HiA,ARI,CF,100,23,74,59,12,3,29,17,38,61,78,66,51,49,41,6,$27K  26250,Arizona Dry Heat,6865,0.20683999999999986,0.2781807619047618,0.27656583333333346,523.11,745.9581191539764,0.9432215332157937,44.122969029552216,44.23170230162262,-50.044999791748936,2.5080289712846864,-0.701753073538246,-1.585709092612216,-0.028167326671487396,0.5547465952380952,0.0,17.437,1.2790777077400146,-3.0646732693049192
